"ID","Indicator","Red","Green","Blue"
26618,"0",255,255,202
26619,"0",255,255,201
26620,"0",255,255,201
26621,"0",255,255,200
26622,"0",255,255,199
26623,"0",255,255,197
26624,"0",255,250,196
26625,"0",255,243,193
26626,"0",255,234,189
26627,"0",255,231,186
26628,"0",255,230,184
26629,"0",255,233,185
26630,"0",255,236,187
26631,"0",255,238,189
26632,"0",255,241,189
26633,"0",255,243,188
26634,"0",255,242,187
26635,"0",255,241,187
26636,"0",255,242,188
26637,"0",255,240,190
26638,"0",255,237,190
26639,"0",255,236,187
26640,"0",255,232,184
26641,"0",255,228,180
26642,"0",255,230,181
26643,"0",255,255,205
26644,"0",255,255,206
26645,"0",255,255,206
26646,"0",255,255,206
26647,"0",255,255,206
26648,"0",255,255,206
26649,"0",255,255,204
26650,"0",255,255,202
26651,"0",255,255,199
26652,"0",255,251,197
26653,"0",255,243,193
26654,"0",255,238,189
26655,"0",255,233,186
26656,"0",255,236,187
26657,"0",255,238,188
26658,"0",255,239,189
26659,"0",255,242,190
26660,"0",255,244,189
26661,"0",255,241,189
26662,"0",255,240,188
26663,"0",255,239,188
26664,"0",255,237,187
26665,"0",255,235,186
26666,"0",255,232,183
26667,"0",255,229,180
26668,"0",255,227,177
26669,"0",255,228,178
26670,"0",255,255,209
26671,"0",255,255,209
26672,"0",255,255,210
26673,"0",255,255,211
26674,"0",255,255,211
26675,"0",255,255,212
26676,"0",255,255,212
26677,"0",255,255,210
26678,"0",255,255,206
26679,"0",255,255,203
26680,"0",255,255,200
26681,"0",255,250,196
26682,"0",255,245,193
26683,"0",255,241,189
26684,"0",255,241,189
26685,"0",255,242,190
26686,"0",255,244,190
26687,"0",255,246,191
26688,"0",255,248,191
26689,"0",255,245,191
26690,"0",255,241,190
26691,"0",255,238,187
26692,"0",255,235,184
26693,"0",255,232,182
26694,"0",255,228,180
26695,"0",255,226,178
26696,"0",255,225,175
26697,"0",255,226,176
26698,"0",255,255,209
26699,"0",255,255,209
26700,"0",255,255,211
26701,"0",255,255,212
26702,"0",255,255,213
26703,"0",255,255,214
26704,"0",255,255,215
26705,"0",255,255,214
26706,"0",255,255,210
26707,"0",255,255,206
26708,"0",255,255,203
26709,"0",255,255,200
26710,"0",255,252,197
26711,"0",255,248,193
26712,"0",255,247,193
26713,"0",255,247,192
26714,"0",255,249,191
26715,"0",255,252,192
26716,"0",255,255,193
26717,"0",255,250,195
26718,"0",255,244,192
26719,"0",255,237,187
26720,"0",255,234,182
26721,"0",255,230,178
26722,"0",255,224,176
26723,"0",255,222,175
26724,"0",255,222,173
26725,"0",255,255,208
26726,"0",255,255,208
26727,"0",255,255,209
26728,"0",255,255,210
26729,"0",255,255,211
26730,"0",255,255,214
26731,"0",255,255,215
26732,"0",255,255,217
26733,"0",255,255,216
26734,"0",255,255,212
26735,"0",255,255,209
26736,"0",255,255,206
26737,"0",255,255,204
26738,"0",255,255,201
26739,"0",255,254,199
26740,"0",255,254,198
26741,"0",255,253,198
26742,"0",255,254,198
26743,"0",255,255,197
26744,"0",255,255,197
26745,"0",255,255,196
26746,"0",255,252,194
26747,"0",255,243,188
26748,"0",255,238,183
26749,"0",255,232,178
26750,"0",255,226,176
26751,"0",255,222,174
26752,"0",255,221,172
26753,"0",255,255,208
26754,"0",255,255,208
26755,"0",255,255,208
26756,"0",255,255,209
26757,"0",255,255,210
26758,"0",255,255,211
26759,"0",255,255,214
26760,"0",255,255,216
26761,"0",255,255,219
26762,"0",255,255,218
26763,"0",255,255,215
26764,"0",255,255,211
26765,"0",255,255,209
26766,"0",255,255,207
26767,"0",255,255,206
26768,"0",255,255,204
26769,"0",255,255,204
26770,"0",255,255,204
26771,"0",255,255,203
26772,"0",255,255,202
26773,"0",255,255,200
26774,"0",255,255,198
26775,"0",255,255,195
26776,"0",255,250,189
26777,"0",255,243,185
26778,"0",255,236,181
26779,"0",255,229,178
26780,"0",255,224,175
26781,"0",255,221,173
26782,"0",255,255,210
26783,"0",255,255,209
26784,"0",255,255,208
26785,"0",255,255,208
26786,"0",255,255,209
26787,"0",255,255,211
26788,"0",255,255,212
26789,"0",255,255,215
26790,"0",255,255,217
26791,"0",255,255,220
26792,"0",255,255,220
26793,"0",255,255,217
26794,"0",255,255,214
26795,"0",255,255,212
26796,"0",255,255,211
26797,"0",255,255,210
26798,"0",255,255,210
26799,"0",255,255,209
26800,"0",255,255,209
26801,"0",255,255,209
26802,"0",255,255,207
26803,"0",255,255,203
26804,"0",255,255,200
26805,"0",255,255,196
26806,"0",255,255,191
26807,"0",255,247,187
26808,"0",255,239,183
26809,"0",255,231,180
26810,"0",255,226,177
26811,"0",255,223,174
26812,"0",255,255,208
26813,"0",255,255,207
26814,"0",255,255,210
26815,"0",255,255,213
26816,"0",255,255,215
26817,"0",255,255,217
26818,"0",255,255,219
26819,"0",255,255,221
26820,"0",255,255,220
26821,"0",255,255,218
26822,"0",255,255,215
26823,"0",255,255,213
26824,"0",255,255,212
26825,"0",255,255,212
26826,"0",255,255,211
26827,"0",255,255,211
26828,"0",255,255,211
26829,"0",255,255,212
26830,"0",255,255,209
26831,"0",255,255,205
26832,"0",255,255,202
26833,"0",255,255,198
26834,"0",255,255,194
26835,"0",255,250,190
26836,"0",255,242,186
26837,"0",255,233,183
26838,"0",255,228,179
26839,"0",255,255,220
26840,"0",255,255,221
26841,"0",255,255,221
26842,"0",255,255,221
26843,"0",255,255,218
26844,"0",255,255,216
26845,"0",255,255,215
26846,"0",255,255,214
26847,"0",255,255,214
26848,"0",255,255,213
26849,"0",255,255,213
26850,"0",255,255,213
26851,"0",255,255,214
26852,"0",255,255,211
26853,"0",255,255,207
26854,"0",255,255,203
26855,"0",255,255,199
26856,"0",255,255,196
26857,"0",255,251,193
26858,"0",255,244,190
26859,"0",255,237,187
26860,"0",255,230,184
26861,"0",255,255,217
26862,"0",255,255,216
26863,"0",255,255,215
26864,"0",255,255,215
26865,"0",255,255,215
26866,"0",255,255,215
26867,"0",255,255,215
26868,"0",255,255,215
26869,"0",255,255,212
26870,"0",255,255,208
26871,"0",255,255,204
26872,"0",255,255,201
26873,"0",255,255,199
26874,"0",255,250,197
26875,"0",255,245,194
26876,"0",255,238,191
26877,"0",255,233,189
26878,"0",255,255,217
26879,"0",255,255,216
26880,"0",255,255,215
26881,"0",255,255,214
26882,"0",255,255,211
26883,"0",255,255,207
26884,"0",255,255,204
26885,"0",255,255,201
26886,"0",255,254,201
26887,"0",255,250,200
26888,"0",255,245,199
26889,"0",255,239,196
26890,"0",255,236,194
26891,"0",255,255,203
26892,"0",255,255,199
26893,"0",255,252,197
26894,"0",255,252,198
26895,"0",255,250,200
26896,"0",255,247,200
26897,"0",255,245,198
26898,"0",255,252,199
26899,"0",255,251,202
26900,"0",255,227,177
26901,"0",255,226,180
26902,"0",255,227,174
26903,"0",255,216,168
26904,"0",255,223,169
26905,"0",255,222,169
26906,"0",255,224,170
26907,"0",255,230,171
26908,"0",255,232,174
26909,"0",255,232,177
26910,"0",255,238,172
26911,"0",255,227,170
26912,"0",255,222,170
26913,"0",255,217,170
26914,"0",255,213,170
26915,"0",255,215,171
26916,"0",255,220,171
26917,"0",255,228,172
26918,"0",255,229,172
26919,"0",255,231,172
26920,"0",255,239,174
26921,"0",255,221,173
26922,"0",255,237,173
26923,"0",255,233,176
26924,"0",255,229,175
26925,"0",255,226,173
26926,"0",255,227,171
26927,"0",255,226,170
26928,"0",255,224,172
26929,"0",255,233,174
26930,"0",255,219,174
26931,"0",255,217,174
26932,"0",255,219,174
26933,"0",255,226,174
26934,"0",255,230,174
26935,"0",255,237,174
26936,"0",255,226,170
26937,"0",255,225,166
26938,"0",255,221,167
26939,"0",255,220,168
26940,"0",255,222,169
26941,"0",255,228,174
26942,"0",255,229,171
26943,"0",255,229,173
26944,"0",255,228,173
26945,"0",255,224,172
26946,"0",255,226,171
26947,"0",255,227,171
26948,"0",255,226,172
26949,"0",255,226,173
26950,"0",255,225,175
26951,"0",255,219,175
26952,"0",255,219,175
26953,"0",255,223,175
26954,"0",255,232,174
26955,"0",255,228,171
26956,"0",255,232,171
26957,"0",255,230,172
26958,"0",255,227,172
26959,"0",255,225,169
26960,"0",255,223,166
26961,"0",255,221,164
26962,"0",255,216,165
26963,"0",255,215,166
26964,"0",255,219,167
26965,"0",255,219,168
26966,"0",255,221,169
26967,"0",255,225,170
26968,"0",255,225,171
26969,"0",255,222,172
26970,"0",255,225,172
26971,"0",255,221,168
26972,"0",255,230,171
26973,"0",255,232,171
26974,"0",255,231,172
26975,"0",255,221,171
26976,"0",255,218,169
26977,"0",255,219,169
26978,"0",255,223,168
26979,"0",255,222,166
26980,"0",255,227,174
26981,"0",255,219,172
26982,"0",255,210,171
26983,"0",255,219,172
26984,"0",255,228,172
26985,"0",255,237,173
26986,"0",255,235,174
26987,"0",255,230,174
26988,"0",255,227,170
26989,"0",255,213,163
26990,"0",255,216,162
26991,"0",255,210,163
26992,"0",255,208,164
26993,"0",255,214,166
26994,"0",255,212,166
26995,"0",255,211,167
26996,"0",255,219,168
26997,"0",255,220,169
26998,"0",255,216,171
26999,"0",255,223,172
27000,"0",255,229,173
27001,"0",255,235,171
27002,"0",255,231,170
27003,"0",255,225,168
27004,"0",255,214,167
27005,"0",255,210,165
27006,"0",255,213,164
27007,"0",255,212,167
27008,"0",255,254,190
27009,"0",255,254,191
27010,"0",255,248,193
27011,"0",255,245,187
27012,"0",255,242,182
27013,"0",255,236,177
27014,"0",255,230,176
27015,"0",255,226,177
27016,"0",255,230,178
27017,"0",255,235,178
27018,"0",255,239,177
27019,"0",255,236,177
27020,"0",255,232,176
27021,"0",255,231,174
27022,"0",255,223,171
27023,"0",255,205,159
27024,"0",255,212,167
27025,"0",255,215,167
27026,"0",255,220,168
27027,"0",255,217,167
27028,"0",255,215,166
27029,"0",255,223,165
27030,"0",255,223,167
27031,"0",255,217,169
27032,"0",255,224,172
27033,"0",255,230,173
27034,"0",255,236,171
27035,"0",255,228,168
27036,"0",255,217,166
27037,"0",253,205,164
27038,"0",254,202,161
27039,"0",255,243,180
27040,"0",255,228,174
27041,"0",255,232,171
27042,"0",255,244,176
27043,"0",255,246,182
27044,"0",255,244,188
27045,"0",255,255,190
27046,"0",255,255,193
27047,"0",255,255,194
27048,"0",255,254,190
27049,"0",255,252,185
27050,"0",255,243,180
27051,"0",255,239,180
27052,"0",255,237,182
27053,"0",255,240,184
27054,"0",255,243,184
27055,"0",255,246,182
27056,"0",242,206,165
27057,"0",255,240,179
27058,"0",255,242,177
27059,"0",255,232,175
27060,"0",255,217,172
27061,"0",255,217,171
27062,"0",255,220,171
27063,"0",255,225,171
27064,"0",255,223,168
27065,"0",255,222,165
27066,"0",255,231,163
27067,"0",255,230,164
27068,"0",255,224,167
27069,"0",255,229,171
27070,"0",255,231,173
27071,"0",255,231,170
27072,"0",255,222,168
27073,"0",252,211,167
27074,"0",242,203,163
27075,"0",255,220,171
27076,"0",255,255,186
27077,"0",255,255,189
27078,"0",255,254,191
27079,"0",255,247,189
27080,"0",255,235,182
27081,"0",255,224,175
27082,"0",238,209,166
27083,"0",255,228,174
27084,"0",255,227,178
27085,"0",255,225,182
27086,"0",255,244,185
27087,"0",255,255,188
27088,"0",255,255,191
27089,"0",255,255,188
27090,"0",255,254,185
27091,"0",255,247,182
27092,"0",255,244,183
27093,"0",255,245,186
27094,"0",255,248,189
27095,"0",255,250,189
27096,"0",255,253,187
27097,"0",255,251,184
27098,"0",255,250,181
27099,"0",255,255,180
27100,"0",255,248,179
27101,"0",255,231,177
27102,"0",255,225,176
27103,"0",255,223,175
27104,"0",255,226,174
27105,"0",255,221,169
27106,"0",255,217,164
27107,"0",255,222,160
27108,"0",255,223,161
27109,"0",255,222,165
27110,"0",255,227,170
27111,"0",255,230,172
27112,"0",255,230,170
27113,"0",255,221,168
27114,"0",249,211,167
27115,"0",255,246,183
27116,"0",255,241,186
27117,"0",255,230,183
27118,"0",255,235,181
27119,"0",255,245,180
27120,"0",255,255,179
27121,"0",255,255,183
27122,"0",255,255,189
27123,"0",255,255,194
27124,"0",255,251,193
27125,"0",255,241,184
27126,"0",255,226,176
27127,"0",255,215,171
27128,"0",255,217,172
27129,"0",255,216,173
27130,"0",255,213,175
27131,"0",255,232,179
27132,"0",255,247,182
27133,"0",255,255,186
27134,"0",255,254,185
27135,"0",255,251,183
27136,"0",255,246,181
27137,"0",252,217,167
27138,"0",255,249,187
27139,"0",255,255,191
27140,"0",255,255,192
27141,"0",255,250,190
27142,"0",255,249,189
27143,"0",255,249,187
27144,"0",255,253,185
27145,"0",255,249,183
27146,"0",255,239,181
27147,"0",255,232,179
27148,"0",255,230,177
27149,"0",255,232,175
27150,"0",255,224,170
27151,"0",255,215,165
27152,"0",255,214,159
27153,"0",255,216,160
27154,"0",255,218,164
27155,"0",255,223,169
27156,"0",255,227,172
27157,"0",255,231,170
27158,"0",255,225,168
27159,"0",255,235,189
27160,"0",255,229,183
27161,"0",255,229,186
27162,"0",255,219,165
27163,"0",255,243,191
27164,"0",255,245,189
27165,"0",255,243,187
27166,"0",255,235,184
27167,"0",255,237,182
27168,"0",255,242,180
27169,"0",255,251,177
27170,"0",255,255,181
27171,"0",255,255,188
27172,"0",255,254,196
27173,"0",255,251,196
27174,"0",255,247,187
27175,"0",255,230,178
27176,"0",255,217,171
27177,"0",255,212,169
27178,"0",255,215,168
27179,"0",255,220,168
27180,"0",255,235,173
27181,"0",255,244,177
27182,"0",255,250,181
27183,"0",255,250,182
27184,"0",255,250,182
27185,"0",255,248,182
27186,"0",255,248,184
27187,"0",255,250,189
27188,"0",255,252,193
27189,"0",255,251,195
27190,"0",255,243,194
27191,"0",255,245,194
27192,"0",255,247,192
27193,"0",255,250,189
27194,"0",255,248,187
27195,"0",255,243,185
27196,"0",255,240,181
27197,"0",255,239,178
27198,"0",255,244,175
27199,"0",255,230,171
27200,"0",255,215,166
27201,"0",255,207,162
27202,"0",255,209,162
27203,"0",255,217,165
27204,"0",255,221,169
27205,"0",255,224,171
27206,"0",255,224,168
27207,"0",255,222,166
27208,"0",255,229,182
27209,"0",255,216,166
27210,"0",255,233,182
27211,"0",255,236,181
27212,"0",255,238,181
27213,"0",255,231,182
27214,"0",255,228,183
27215,"0",255,233,185
27216,"0",255,240,187
27217,"0",255,247,189
27218,"0",255,243,187
27219,"0",255,239,185
27220,"0",255,234,184
27221,"0",255,237,182
27222,"0",255,241,180
27223,"0",255,247,178
27224,"0",255,251,181
27225,"0",255,254,187
27226,"0",255,254,194
27227,"0",255,250,195
27228,"0",255,241,188
27229,"0",255,224,182
27230,"0",255,213,176
27231,"0",255,217,172
27232,"0",255,220,168
27233,"0",255,224,166
27234,"0",255,235,169
27235,"0",255,242,174
27236,"0",255,244,178
27237,"0",255,247,179
27238,"0",255,249,181
27239,"0",255,251,182
27240,"0",255,250,185
27241,"0",255,250,190
27242,"0",255,245,195
27243,"0",255,239,198
27244,"0",255,230,198
27245,"0",255,238,198
27246,"0",255,246,197
27247,"0",255,251,194
27248,"0",255,249,191
27249,"0",255,243,188
27250,"0",255,240,183
27251,"0",255,238,179
27252,"0",255,237,175
27253,"0",255,225,171
27254,"0",255,212,168
27255,"0",255,209,165
27256,"0",255,212,165
27257,"0",255,219,166
27258,"0",255,221,169
27259,"0",255,220,169
27260,"0",255,218,163
27261,"0",255,248,193
27262,"0",255,231,192
27263,"0",255,236,191
27264,"0",255,239,188
27265,"0",255,235,186
27266,"0",255,232,184
27267,"0",255,232,183
27268,"0",255,233,181
27269,"0",255,235,181
27270,"0",255,234,181
27271,"0",255,230,181
27272,"0",255,229,182
27273,"0",255,235,183
27274,"0",255,239,185
27275,"0",255,241,186
27276,"0",255,237,185
27277,"0",255,235,184
27278,"0",255,234,183
27279,"0",255,238,182
27280,"0",255,241,180
27281,"0",255,245,178
27282,"0",255,250,181
27283,"0",255,254,186
27284,"0",255,253,191
27285,"0",255,205,164
27286,"0",255,238,189
27287,"0",255,222,186
27288,"0",255,212,182
27289,"0",255,225,176
27290,"0",255,227,171
27291,"0",255,227,166
27292,"0",255,236,169
27293,"0",255,240,173
27294,"0",255,241,177
27295,"0",255,244,179
27296,"0",255,248,181
27297,"0",255,254,182
27298,"0",255,252,184
27299,"0",255,246,187
27300,"0",255,239,191
27301,"0",255,233,194
27302,"0",255,230,195
27303,"0",255,239,196
27304,"0",255,249,196
27305,"0",255,252,195
27306,"0",255,248,193
27307,"0",255,240,190
27308,"0",255,240,185
27309,"0",255,236,180
27310,"0",255,229,175
27311,"0",255,218,172
27312,"0",255,209,171
27313,"0",255,216,168
27314,"0",255,221,167
27315,"0",255,224,168
27316,"0",255,220,169
27317,"0",255,215,168
27318,"0",255,233,191
27319,"0",255,240,184
27320,"0",255,236,182
27321,"0",255,232,180
27322,"0",255,235,183
27323,"0",255,235,185
27324,"0",255,234,188
27325,"0",255,237,188
27326,"0",255,240,187
27327,"0",255,241,186
27328,"0",255,239,184
27329,"0",255,237,182
27330,"0",255,236,180
27331,"0",255,233,179
27332,"0",255,230,180
27333,"0",255,225,180
27334,"0",255,225,181
27335,"0",255,233,181
27336,"0",255,236,182
27337,"0",255,237,183
27338,"0",255,233,183
27339,"0",255,232,183
27340,"0",255,234,183
27341,"0",255,238,181
27342,"0",255,241,180
27343,"0",255,244,179
27344,"0",255,249,181
27345,"0",255,255,185
27346,"0",255,250,189
27347,"0",255,245,191
27348,"0",255,239,191
27349,"0",255,218,167
27350,"0",255,232,188
27351,"0",255,248,180
27352,"0",255,247,173
27353,"0",255,240,167
27354,"0",255,243,170
27355,"0",255,243,173
27356,"0",255,241,177
27357,"0",255,241,179
27358,"0",255,245,180
27359,"0",255,253,182
27360,"0",255,251,183
27361,"0",255,243,185
27362,"0",255,235,187
27363,"0",255,230,189
27364,"0",255,232,190
27365,"0",255,244,191
27366,"0",255,253,192
27367,"0",255,252,191
27368,"0",255,245,190
27369,"0",255,235,189
27370,"0",255,237,186
27371,"0",255,235,182
27372,"0",255,226,178
27373,"0",255,222,175
27374,"0",255,221,173
27375,"0",255,230,171
27376,"0",255,231,169
27377,"0",255,227,168
27378,"0",255,224,168
27379,"0",255,242,190
27380,"0",255,237,175
27381,"0",255,236,176
27382,"0",255,235,177
27383,"0",255,236,178
27384,"0",255,238,180
27385,"0",255,241,181
27386,"0",255,239,181
27387,"0",255,237,182
27388,"0",255,244,182
27389,"0",255,243,184
27390,"0",255,237,185
27391,"0",255,238,185
27392,"0",255,240,185
27393,"0",255,243,186
27394,"0",255,243,184
27395,"0",255,241,181
27396,"0",255,237,179
27397,"0",255,232,178
27398,"0",255,226,178
27399,"0",255,220,178
27400,"0",255,218,179
27401,"0",255,227,179
27402,"0",255,232,180
27403,"0",255,235,180
27404,"0",255,233,181
27405,"0",255,232,181
27406,"0",255,232,182
27407,"0",255,236,181
27408,"0",255,238,179
27409,"0",255,238,178
27410,"0",255,238,176
27411,"0",255,238,174
27412,"0",255,242,174
27413,"0",255,241,178
27414,"0",255,238,184
27415,"0",255,238,189
27416,"0",255,229,168
27417,"0",255,255,184
27418,"0",255,255,176
27419,"0",255,249,169
27420,"0",255,249,171
27421,"0",255,247,174
27422,"0",255,242,176
27423,"0",255,239,178
27424,"0",255,239,180
27425,"0",255,247,182
27426,"0",255,247,183
27427,"0",255,242,183
27428,"0",255,236,184
27429,"0",255,231,185
27430,"0",255,228,185
27431,"0",255,239,186
27432,"0",255,251,187
27433,"0",255,255,188
27434,"0",255,252,189
27435,"0",255,240,189
27436,"0",255,242,186
27437,"0",255,239,183
27438,"0",255,229,181
27439,"0",255,226,178
27440,"0",255,228,175
27441,"0",255,238,173
27442,"0",255,238,171
27443,"0",255,228,167
27444,"0",255,223,166
27445,"0",255,226,179
27446,"0",255,224,175
27447,"0",255,226,171
27448,"0",255,229,171
27449,"0",255,230,172
27450,"0",255,225,173
27451,"0",255,225,174
27452,"0",255,228,176
27453,"0",255,231,177
27454,"0",255,235,179
27455,"0",255,240,180
27456,"0",255,239,181
27457,"0",255,238,183
27458,"0",255,249,182
27459,"0",255,249,182
27460,"0",255,240,182
27461,"0",255,239,183
27462,"0",255,239,184
27463,"0",255,242,185
27464,"0",255,245,183
27465,"0",255,245,180
27466,"0",255,237,177
27467,"0",255,230,176
27468,"0",255,223,176
27469,"0",255,223,177
27470,"0",255,225,177
27471,"0",255,230,177
27472,"0",255,233,177
27473,"0",255,235,178
27474,"0",255,232,179
27475,"0",255,232,180
27476,"0",255,234,181
27477,"0",255,237,180
27478,"0",255,238,178
27479,"0",255,231,176
27480,"0",255,222,169
27481,"0",255,215,162
27482,"0",255,229,156
27483,"0",255,237,159
27484,"0",255,238,171
27485,"0",255,238,182
27486,"0",255,241,189
27487,"0",255,250,186
27488,"0",255,252,181
27489,"0",255,249,177
27490,"0",255,248,177
27491,"0",255,245,178
27492,"0",255,241,179
27493,"0",255,241,180
27494,"0",255,243,182
27495,"0",255,251,183
27496,"0",255,250,183
27497,"0",255,243,183
27498,"0",255,238,182
27499,"0",255,233,182
27500,"0",255,228,182
27501,"0",255,237,183
27502,"0",255,248,183
27503,"0",255,255,185
27504,"0",255,255,186
27505,"0",255,247,188
27506,"0",255,251,187
27507,"0",255,248,185
27508,"0",255,236,184
27509,"0",255,230,181
27510,"0",255,227,178
27511,"0",255,232,175
27512,"0",255,231,172
27513,"0",255,226,168
27514,"0",255,251,186
27515,"0",255,255,190
27516,"0",255,253,190
27517,"0",255,242,186
27518,"0",255,233,182
27519,"0",255,225,179
27520,"0",255,222,176
27521,"0",255,220,172
27522,"0",255,222,169
27523,"0",255,225,169
27524,"0",255,225,171
27525,"0",255,216,172
27526,"0",255,216,174
27527,"0",255,224,177
27528,"0",255,227,180
27529,"0",255,230,182
27530,"0",255,237,182
27531,"0",255,233,182
27532,"0",255,229,183
27533,"0",255,238,183
27534,"0",255,239,183
27535,"0",255,233,182
27536,"0",255,235,182
27537,"0",255,238,183
27538,"0",255,243,183
27539,"0",255,244,182
27540,"0",255,244,179
27541,"0",255,236,177
27542,"0",255,230,176
27543,"0",255,226,176
27544,"0",255,230,177
27545,"0",255,233,177
27546,"0",255,235,177
27547,"0",255,235,176
27548,"0",255,235,176
27549,"0",255,231,177
27550,"0",255,232,178
27551,"0",255,237,181
27552,"0",255,242,179
27553,"0",255,240,176
27554,"0",255,225,174
27555,"0",255,200,163
27556,"0",255,177,150
27557,"0",255,197,137
27558,"0",255,217,140
27559,"0",255,235,158
27560,"0",255,239,176
27561,"0",255,241,188
27562,"0",255,248,188
27563,"0",255,224,171
27564,"0",255,251,184
27565,"0",255,248,183
27566,"0",255,245,182
27567,"0",255,241,181
27568,"0",255,243,182
27569,"0",255,247,183
27570,"0",255,255,185
27571,"0",255,254,185
27572,"0",255,246,184
27573,"0",255,242,183
27574,"0",255,238,182
27575,"0",255,234,181
27576,"0",255,238,180
27577,"0",255,243,180
27578,"0",255,247,181
27579,"0",255,245,182
27580,"0",255,240,183
27581,"0",255,243,182
27582,"0",255,244,181
27583,"0",255,238,180
27584,"0",255,232,179
27585,"0",255,227,177
27586,"0",255,230,176
27587,"0",255,229,174
27588,"0",255,238,183
27589,"0",255,248,189
27590,"0",255,252,188
27591,"0",255,247,188
27592,"0",255,246,187
27593,"0",255,252,187
27594,"0",255,248,187
27595,"0",255,240,186
27596,"0",255,230,182
27597,"0",255,224,178
27598,"0",255,223,175
27599,"0",255,218,172
27600,"0",255,217,169
27601,"0",255,221,167
27602,"0",255,226,167
27603,"0",255,229,169
27604,"0",255,223,171
27605,"0",255,223,174
27606,"0",255,228,179
27607,"0",255,233,183
27608,"0",255,238,186
27609,"0",255,244,185
27610,"0",255,239,184
27611,"0",255,231,183
27612,"0",255,233,183
27613,"0",255,233,183
27614,"0",255,229,183
27615,"0",255,231,182
27616,"0",255,235,181
27617,"0",255,242,181
27618,"0",255,243,180
27619,"0",255,240,179
27620,"0",255,232,177
27621,"0",255,231,177
27622,"0",255,236,178
27623,"0",255,241,179
27624,"0",255,244,180
27625,"0",255,241,181
27626,"0",255,239,182
27627,"0",255,229,176
27628,"0",255,240,183
27629,"0",255,240,184
27630,"0",255,242,185
27631,"0",255,245,183
27632,"0",255,243,181
27633,"0",255,229,179
27634,"0",244,199,166
27635,"0",227,165,150
27636,"0",244,171,133
27637,"0",255,193,133
27638,"0",255,228,152
27639,"0",255,237,173
27640,"0",255,242,188
27641,"0",255,247,189
27642,"0",255,251,191
27643,"0",255,254,192
27644,"0",255,250,188
27645,"0",255,246,186
27646,"0",255,242,183
27647,"0",255,243,184
27648,"0",255,245,185
27649,"0",255,249,186
27650,"0",255,248,186
27651,"0",255,245,185
27652,"0",255,240,183
27653,"0",255,236,181
27654,"0",255,235,179
27655,"0",255,236,177
27656,"0",255,237,176
27657,"0",255,236,177
27658,"0",255,235,178
27659,"0",255,233,179
27660,"0",255,237,178
27661,"0",255,238,177
27662,"0",255,238,176
27663,"0",255,232,176
27664,"0",255,227,176
27665,"0",255,230,176
27666,"0",255,241,187
27667,"0",255,243,181
27668,"0",255,248,179
27669,"0",255,245,179
27670,"0",255,239,178
27671,"0",255,237,178
27672,"0",255,235,178
27673,"0",255,233,180
27674,"0",255,228,181
27675,"0",255,228,182
27676,"0",255,237,182
27677,"0",255,235,183
27678,"0",255,229,184
27679,"0",255,227,181
27680,"0",255,225,179
27681,"0",255,223,176
27682,"0",255,221,174
27683,"0",255,219,173
27684,"0",255,221,171
27685,"0",255,226,172
27686,"0",255,230,173
27687,"0",255,227,174
27688,"0",255,228,176
27689,"0",255,232,181
27690,"0",255,240,186
27691,"0",255,247,189
27692,"0",255,253,187
27693,"0",255,248,185
27694,"0",255,238,184
27695,"0",255,235,184
27696,"0",255,232,184
27697,"0",255,229,184
27698,"0",255,228,182
27699,"0",255,230,180
27700,"0",255,237,178
27701,"0",255,240,178
27702,"0",255,240,178
27703,"0",255,233,178
27704,"0",255,235,179
27705,"0",255,243,180
27706,"0",255,246,182
27707,"0",255,248,184
27708,"0",255,246,186
27709,"0",255,245,188
27710,"0",255,245,190
27711,"0",255,250,190
27712,"0",255,251,190
27713,"0",255,248,190
27714,"0",255,248,189
27715,"0",255,246,188
27716,"0",255,237,186
27717,"0",222,211,176
27718,"0",195,178,162
27719,"0",219,151,146
27720,"0",242,162,145
27721,"0",255,208,160
27722,"0",255,228,176
27723,"0",255,242,188
27724,"0",255,249,189
27725,"0",255,255,190
27726,"0",255,255,192
27727,"0",255,254,190
27728,"0",255,247,189
27729,"0",255,241,187
27730,"0",255,228,176
27731,"0",255,242,188
27732,"0",255,241,188
27733,"0",255,242,188
27734,"0",255,242,186
27735,"0",255,235,184
27736,"0",255,232,182
27737,"0",255,234,178
27738,"0",255,232,175
27739,"0",255,229,173
27740,"0",255,225,174
27741,"0",255,225,174
27742,"0",255,227,175
27743,"0",255,231,174
27744,"0",255,232,173
27745,"0",255,229,173
27746,"0",255,224,174
27747,"0",255,221,175
27748,"0",255,235,180
27749,"0",255,244,186
27750,"0",255,244,186
27751,"0",255,240,185
27752,"0",255,233,185
27753,"0",255,235,181
27754,"0",255,236,177
27755,"0",255,234,173
27756,"0",255,229,171
27757,"0",255,224,169
27758,"0",255,225,167
27759,"0",255,223,168
27760,"0",255,218,171
27761,"0",255,220,174
27762,"0",255,223,176
27763,"0",255,231,178
27764,"0",255,229,179
27765,"0",255,225,181
27766,"0",255,227,180
27767,"0",255,227,179
27768,"0",255,225,178
27769,"0",255,226,178
27770,"0",255,225,178
27771,"0",255,221,178
27772,"0",255,225,179
27773,"0",255,230,179
27774,"0",255,227,180
27775,"0",255,230,181
27776,"0",255,237,184
27777,"0",255,248,187
27778,"0",255,254,188
27779,"0",255,253,187
27780,"0",255,247,187
27781,"0",255,240,186
27782,"0",255,238,187
