id,pl_hostname,pl_letter,display_name,description,discovery_date,url,title,feature_title,mass_display,planet_type,st_dist,st_optmag,pl_radj,pl_rade,pl_massj,pl_discmethod,image,list_image,short_description,ranger_feature_id,ranger_system_id,ranger_system,exo_id,subtitle,categories,pl_kepflag,pl_facility,long_description
4907,Kepler-444,d,Kepler-444 d,Kepler-444 d is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.2 EarthsCOMMA it takes 6.2 days to complete one orbit of its starCOMMA and is 0.06 AU from its star. Its discovery was announced in 2015.,2015,/exoplanet-catalog/4907/kepler-444-d/,Kepler-444 d,Kepler-444 d,0.2 Earths,Terrestrial,119,8.87,0.047,0.53,0.00063,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-444 d is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.2 EarthsCOMMA it takes 6.2 days to complete one orbit of its starCOMMA and is 0.06 AU from its star. Its discovery was announced in 2015.,Kepler-444_d,Kepler-444,false,Kepler-444_d,A rocky world outside our solar system,[],true,Kepler,null
5474,Kepler-444,e,Kepler-444 e,Kepler-444 e is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.1 EarthsCOMMA it takes 7.7 days to complete one orbit of its starCOMMA and is 0.0696 AU from its star. Its discovery was announced in 2015.,2015,/exoplanet-catalog/5474/kepler-444-e/,Kepler-444 e,Kepler-444 e,0.1 Earths,Terrestrial,119,8.87,0.049,0.546,0.00031,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-444 e is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.1 EarthsCOMMA it takes 7.7 days to complete one orbit of its starCOMMA and is 0.0696 AU from its star. Its discovery was announced in 2015.,Kepler-444_e,Kepler-444,false,Kepler-444_e,A rocky world outside our solar system,[],true,Kepler,null
5563,Kepler-444,f,Kepler-444 f,Kepler-444 f is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.332 EarthsCOMMA it takes 9.7 days to complete one orbit of its starCOMMA and is 0.0811 AU from its star. Its discovery was announced in 2015.,2015,/exoplanet-catalog/5563/kepler-444-f/,Kepler-444 f,Kepler-444 f,0.332 Earths,Terrestrial,119,8.87,0.066,0.741,0.00104,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-444 f is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.332 EarthsCOMMA it takes 9.7 days to complete one orbit of its starCOMMA and is 0.0811 AU from its star. Its discovery was announced in 2015.,Kepler-444_f,Kepler-444,false,Kepler-444_f,A rocky world outside our solar system,[],true,Kepler,null
5903,Kepler-524,c,Kepler-524 c,Kepler-524 c is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.84 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0303 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5903/kepler-524-c/,Kepler-524 c,Kepler-524 c,0.84 Earths,Terrestrial,3452,14.082,0.086,0.96,0.00264,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-524 c is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.84 EarthsCOMMA it takes 1.9 days to complete one orbit of its starCOMMA and is 0.0303 AU from its star. Its discovery was announced in 2016.,Kepler-524_c,Kepler-524,false,Kepler-524_c,A rocky world outside our solar system,[],true,Kepler,null
4556,Kepler-605,c,Kepler-605 c,Kepler-605 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.033 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4556/kepler-605-c/,Kepler-605 c,Kepler-605 c,0.566 Earths,Terrestrial,1816,14.376,0.077,0.86,0.00178,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-605 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.566 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.033 AU from its star. Its discovery was announced in 2016.,Kepler-605_c,Kepler-605,false,Kepler-605_c,A rocky world outside our solar system,[],true,Kepler,null
4558,Kepler-607,b,Kepler-607 b,Kepler-607 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.59 EarthsCOMMA it takes 0.6 days to complete one orbit of its starCOMMA and is 0.0135 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4558/kepler-607-b/,Kepler-607 b,Kepler-607 b,0.59 Earths,Terrestrial,1693,14.672,0.078,0.87,0.00186,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-607 b is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.59 EarthsCOMMA it takes 0.6 days to complete one orbit of its starCOMMA and is 0.0135 AU from its star. Its discovery was announced in 2016.,Kepler-607_b,Kepler-607,false,Kepler-607_b,A rocky world outside our solar system,[],true,Kepler,null
373,Kepler-62,c,Kepler-62 c,Kepler-62 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 4 EarthsCOMMA it takes 12.4 days to complete one orbit of its starCOMMA and is 0.0929 AU from its star. Its discovery was announced in 2013.,2013,/exoplanet-catalog/373/kepler-62-c/,Kepler-62 c,Kepler-62 c,4 Earths,Terrestrial,981,13.965,0.048,0.54,0.013,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-62 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 4 EarthsCOMMA it takes 12.4 days to complete one orbit of its starCOMMA and is 0.0929 AU from its star. Its discovery was announced in 2013.,Kepler-62_c,Kepler-62,false,Kepler-62_c,A rocky world outside our solar system,[],true,Kepler,null
4785,Kepler-653,c,Kepler-653 c,Kepler-653 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.399 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0186 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4785/kepler-653-c/,Kepler-653 c,Kepler-653 c,0.399 Earths,Terrestrial,1943,13.498,0.07,0.78,0.00126,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-653 c is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.399 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.0186 AU from its star. Its discovery was announced in 2016.,Kepler-653_c,Kepler-653,false,Kepler-653_c,A rocky world outside our solar system,[],true,Kepler,null
5408,Kepler-779,b,Kepler-779 b,Kepler-779 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.721 EarthsCOMMA it takes 7.1 days to complete one orbit of its starCOMMA and is 0.0533 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5408/kepler-779-b/,Kepler-779 b,Kepler-779 b,0.721 Earths,Terrestrial,924,16.303,0.082,0.92,0.00227,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-779 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.721 EarthsCOMMA it takes 7.1 days to complete one orbit of its starCOMMA and is 0.0533 AU from its star. Its discovery was announced in 2016.,Kepler-779_b,Kepler-779,false,Kepler-779_b,A rocky world outside our solar system,[],true,Kepler,null
5409,Kepler-780,b,Kepler-780 b,Kepler-780 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 0.7 days to complete one orbit of its starCOMMA and is 0.015 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5409/kepler-780-b/,Kepler-780 b,Kepler-780 b,0.64 Earths,Terrestrial,1819,13.464,0.079,0.89,0.00201,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-780 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.64 EarthsCOMMA it takes 0.7 days to complete one orbit of its starCOMMA and is 0.015 AU from its star. Its discovery was announced in 2016.,Kepler-780_b,Kepler-780,false,Kepler-780_b,A rocky world outside our solar system,[],true,Kepler,null
5412,Kepler-783,b,Kepler-783 b,Kepler-783 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.399 EarthsCOMMA it takes 4.3 days to complete one orbit of its starCOMMA and is 0.0491 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/5412/kepler-783-b/,Kepler-783 b,Kepler-783 b,0.399 Earths,Terrestrial,1683,14.153,0.07,0.78,0.00126,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-783 b is a terrestrial exoplanet that orbits a G-type star. Its mass is 0.399 EarthsCOMMA it takes 4.3 days to complete one orbit of its starCOMMA and is 0.0491 AU from its star. Its discovery was announced in 2016.,Kepler-783_b,Kepler-783,false,Kepler-783_b,A rocky world outside our solar system,[],true,Kepler,null
4367,Kepler-910,b,Kepler-910 b,Kepler-910 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.477 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.0382 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/4367/kepler-910-b/,Kepler-910 b,Kepler-910 b,0.477 Earths,Terrestrial,1306,11.44,0.073,0.82,0.0015,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-910 b is a terrestrial exoplanet that orbits an F-type star. Its mass is 0.477 EarthsCOMMA it takes 2.4 days to complete one orbit of its starCOMMA and is 0.0382 AU from its star. Its discovery was announced in 2016.,Kepler-910_b,Kepler-910,false,Kepler-910_b,A rocky world outside our solar system,[],true,Kepler,null
2925,Kepler-969,c,Kepler-969 c,Kepler-969 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.937 EarthsCOMMA it takes 1.7 days to complete one orbit of its starCOMMA and is 0.0272 AU from its star. Its discovery was announced in 2016.,2016,/exoplanet-catalog/2925/kepler-969-c/,Kepler-969 c,Kepler-969 c,0.937 Earths,Terrestrial,1273,13.865,0.088,0.99,0.00295,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,Kepler-969 c is a terrestrial exoplanet that orbits a K-type star. Its mass is 0.937 EarthsCOMMA it takes 1.7 days to complete one orbit of its starCOMMA and is 0.0272 AU from its star. Its discovery was announced in 2016.,Kepler-969_c,Kepler-969,false,Kepler-969_c,A rocky world outside our solar system,[],true,Kepler,null
8544,KMT-2020-BLG-0414L,b,KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L b is a terrestrial exoplanet that orbits an unknown-type star. Its mass is 0.96 EarthsCOMMA it takes 2.8 years to complete one orbit of its starCOMMA and is 1.26 AU from its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8544/kmt-2020-blg-0414l-b/,KMT-2020-BLG-0414L b,KMT-2020-BLG-0414L b,0.96 Earths,Terrestrial,2610,null,0.089,0.997,0.00302,Microlensing,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,KMT-2020-BLG-0414L b is a terrestrial exoplanet that orbits an unknown-type star. Its mass is 0.96 EarthsCOMMA it takes 2.8 years to complete one orbit of its starCOMMA and is 1.26 AU from its star. Its discovery was announced in 2021.,KMT-2020-BLG-0414L_b,KMT-2020-BLG-0414L,false,KMT-2020-BLG-0414L_b,A rocky world outside our solar system,[],false,KMTNet,null
1196,KOI-55,b,KOI-55 b,<p>Kepler-70b (a.k.a. KOI-55) could well be another circle of hell with an average temperature hotter than the Sun’s surface. It used to be Jupiter-sized until it spent some time inside its now-dead star…a trip that destroys most planetsCOMMA but left this one a Freddy Krueger-like burned world smaller than Earth. At about 12COMMA000 degrees F (6COMMA800 C)COMMA it is one of the hottest planets discovered. In factCOMMA the planet itself is evaporatingCOMMA soon to be another victim.</p>CARRIAGE_RETURNNEWLINECARRIAGE_RETURNNEWLINE<p>KOI-55 b is a terrestrial exoplanet that orbits a B-type star. Its mass is 0.44 EarthsCOMMA it takes 0.2 days to complete one orbit of its starCOMMA and is 0.006 AU from its star. Its discovery was announced in 2011.</p>,2011,/exoplanet-catalog/1196/koi-55-b/,KOI-55 b,KOI-55 b,0.44 Earths,Terrestrial,4016,15.154,0.068,0.759,0.0014,Orbital Brightness Modulation,/system/planets/planet_images/1196_koi55b1200.jpg,/system/planets/list_images/1196_koi-55b_250.jpg,<p>Kepler-70b (a.k.a. KOI-55) could well be another circle of hell with an average temperature hotter than the Sun’s surface. It used to be Jupiter-sized until it spent some time inside its now-dead star…a trip that destroys most planetsCOMMA but left this one a Freddy Krueger-like burned world smaller than Earth. At about 12COMMA000 degrees F (6COMMA800 C)COMMA it is one of the hottest planets discovered. In factCOMMA the planet itself is evaporatingCOMMA soon to be another victim.</p>CARRIAGE_RETURNNEWLINECARRIAGE_RETURNNEWLINE<p>KOI-55 b is a terrestrial exoplanet that orbits a B-type star. Its mass is 0.44 EarthsCOMMA it takes 0.2 days to complete one orbit of its starCOMMA and is 0.006 AU from its star. Its discovery was announced in 2011.</p>,KOI-55_b,KOI-55,false,KOI-55_b,A rocky world hotter than the Sun.,["weirdest_eox"COMMA"featured_planet"],true,Kepler,
1197,KOI-55,c,KOI-55 c,KOI-55 c is a terrestrial exoplanet that orbits a B-type star. Its mass is 0.655 EarthsCOMMA it takes 0.3 days to complete one orbit of its starCOMMA and is 0.0076 AU from its star. Its discovery was announced in 2011.,2011,/exoplanet-catalog/1197/koi-55-c/,KOI-55 c,KOI-55 c,0.655 Earths,Terrestrial,4016,15.154,0.077,0.867,0.0021,Orbital Brightness Modulation,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,KOI-55 c is a terrestrial exoplanet that orbits a B-type star. Its mass is 0.655 EarthsCOMMA it takes 0.3 days to complete one orbit of its starCOMMA and is 0.0076 AU from its star. Its discovery was announced in 2011.,KOI-55_c,KOI-55,false,KOI-55_c,A rocky world outside our solar system,[],true,Kepler,null
7411,L_98-59,b,L 98-59 b,L 98-59 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.4 EarthsCOMMA it takes 2.3 days to complete one orbit of its starCOMMA and is 0.02191 AU from its star. Its discovery was announced in 2019.,2019,/exoplanet-catalog/7411/l-98-59-b/,L 98-59 b,L 98-59 b,0.4 Earths,Terrestrial,35,11.685,0.076,0.85,0.00126,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,L 98-59 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.4 EarthsCOMMA it takes 2.3 days to complete one orbit of its starCOMMA and is 0.02191 AU from its star. Its discovery was announced in 2019.,L_98-59_b,L_98-59,false,L_98-59_b,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
8026,LHS_1678,b,LHS 1678 b,LHS 1678 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.35 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.01251 AU from its star. Its discovery was announced in 2021.,2021,/exoplanet-catalog/8026/lhs-1678-b/,LHS 1678 b,LHS 1678 b,0.35 Earths,Terrestrial,65,12.6,0.062,0.696,0.0011,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,LHS 1678 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.35 EarthsCOMMA it takes 0.9 days to complete one orbit of its starCOMMA and is 0.01251 AU from its star. Its discovery was announced in 2021.,LHS_1678_b,LHS_1678,false,LHS_1678_b,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
7134,PSR_B1257+12,b,PSR B1257+12 b,PSR B1257+12 bCOMMA along with fellow doomed worldsCOMMA were among the first and creepiest to be discovered as they orbit an undead star known as a pulsar. Pulsar planets like Poltergeist and its neighboring worldsCOMMA Phobetor and DraugrCOMMA are consumed with constant radiation from the star’s core. ,1994,/exoplanet-catalog/7134/psr-b125712-b/,PSR B1257+12 b,PSR B1257+12 b,0.02 Earths,Terrestrial,1957,null,0.03,0.338,6.0e-05,Pulsar Timing,/system/planets/planet_images/7134_PSR_B1257_12_b.jpg,/assets/content/planets/terrestrial_sq.jpg,PSR B1257+12 bCOMMA along with fellow doomed worldsCOMMA were among the first and creepiest to be discovered as they orbit an undead star known as a pulsar. Pulsar planets like Poltergeist and its neighboring worldsCOMMA Phobetor and DraugrCOMMA are consumed with constant radiation from the star’s core. ,PSR_B1257+12_b,PSR_B1257+12,true,PSR_B1257+12_b,A rocky world bathed in radiation,["featured_planet"COMMA"system"COMMA"weirdest_eox"],false,Arecibo Observatory,<p>PSR B1257+12 bCOMMA along with fellow doomed worldsCOMMA were among the first and creepiest to be discovered as they orbit an undead star known as a pulsar. Pulsar planets like Poltergeist and its neighboring worldsCOMMA Phobetor and DraugrCOMMA are consumed with constant radiation from the star&rsquo;s core. Nothing but the undead can subsist in this most inhospitable corner of the galaxy.</p>CARRIAGE_RETURNNEWLINECARRIAGE_RETURNNEWLINE<p>PSR B1257+12 b is a terrestrial exoplanet that orbits a pulsar. Its mass is 0.02 EarthsCOMMA it takes 25.3 days to complete one orbit of its starCOMMA and is 0.19 AU from its star. Its discovery was announced in 1994.</p>CARRIAGE_RETURNNEWLINE
7761,TOI-540,b,TOI-540 b,TOI-540 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.674 EarthsCOMMA it takes 1.2 days to complete one orbit of its starCOMMA and is 0.01223 AU from its star. Its discovery was announced in 2020.,2020,/exoplanet-catalog/7761/toi-540-b/,TOI-540 b,TOI-540 b,0.674 Earths,Terrestrial,46,14.823,0.081,0.903,0.00212,Transit,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,TOI-540 b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.674 EarthsCOMMA it takes 1.2 days to complete one orbit of its starCOMMA and is 0.01223 AU from its star. Its discovery was announced in 2020.,TOI-540_b,TOI-540,false,TOI-540_b,A rocky world outside our solar system,[],false,Transiting Exoplanet Survey Satellite (TESS),null
5502,TRAPPIST-1,d,TRAPPIST-1 d,The third planet from its star is illustrated here with a narrow band of water between the hot day side and icy night side of the planet.,2016,/exoplanet-catalog/5502/trappist-1-d/,TRAPPIST-1 d,TRAPPIST-1 d,0.388 Earths,Terrestrial,41,17.02,0.07,0.788,0.00122,Transit,/system/planets/planet_images/5502_503.jpg,/assets/content/planets/terrestrial_sq.jpg,The third planet from its star is illustrated here with a narrow band of water between the hot day side and icy night side of the planet.,TRAPPIST-1_d,TRAPPIST-1,false,TRAPPIST-1_d,A rocky world outside our solar system,[],false,La Silla Observatory,<p>TRAPPIST-1d&nbsp;is one of seven Earth-sized planets in the TRAPPIST-1 system. About 40 light-years from EarthCOMMA TRAPPIST-1 is unusual both for its number of small rocky planets and the number in the habitable zone. Several of the artist&#39;s illustrations shown above portray possible water or ice in the system&ndash; the proximity of the planets to their red dwarf star may indicate that any of them could have water on their surface. This artist&#39;s concept shows TRAPPIST-1d with a narrow band of water near the terminatorCOMMA the divide between a hotCOMMA dry day and an ice-covered night side.</p>CARRIAGE_RETURNNEWLINE
3453,TRAPPIST-1,e,TRAPPIST-1 e,TRAPPIST-1 e is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.692 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.02925 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/3453/trappist-1-e/,TRAPPIST-1 e,TRAPPIST-1 e,0.692 Earths,Terrestrial,41,17.02,0.082,0.92,0.00218,Transit,/system/planets/planet_images/3453_TRAPPIST-1e.png,/assets/content/planets/terrestrial_sq.jpg,TRAPPIST-1 e is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.692 EarthsCOMMA it takes 6.1 days to complete one orbit of its starCOMMA and is 0.02925 AU from its star. Its discovery was announced in 2017.,TRAPPIST-1_e,TRAPPIST-1,false,TRAPPIST-1_e,A rocky world outside our solar system,["travel_bureau"],false,Multiple Observatories,
3459,TRAPPIST-1,h,TRAPPIST-1 h,TRAPPIST-1 h is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.326 EarthsCOMMA it takes 18.8 days to complete one orbit of its starCOMMA and is 0.06189 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/3459/trappist-1-h/,TRAPPIST-1 h,TRAPPIST-1 h,0.326 Earths,Terrestrial,41,17.02,0.067,0.755,0.00103,Transit,/system/planets/planet_images/3459_TRAPPIST-1h_600x.jpg,/assets/content/planets/terrestrial_sq.jpg,TRAPPIST-1 h is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.326 EarthsCOMMA it takes 18.8 days to complete one orbit of its starCOMMA and is 0.06189 AU from its star. Its discovery was announced in 2017.,TRAPPIST-1_h,TRAPPIST-1,false,TRAPPIST-1_h,A rocky world outside our solar system,[],false,Multiple Observatories,
7181,YZ_Cet,b,YZ Ceti b,YZ Ceti b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.7 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.01634 AU from its star. Its discovery was announced in 2017.,2017,/exoplanet-catalog/7181/yz-ceti-b/,YZ Ceti b,YZ Ceti b,0.7 Earths,Terrestrial,12,12.074,0.081,0.913,0.0022,Radial Velocity,/assets/content/planets/terrestrial.jpg,/assets/content/planets/terrestrial_sq.jpg,YZ Ceti b is a terrestrial exoplanet that orbits an M-type star. Its mass is 0.7 EarthsCOMMA it takes 2 days to complete one orbit of its starCOMMA and is 0.01634 AU from its star. Its discovery was announced in 2017.,YZ_Cet_b,YZ_Cet,false,YZ_Cet_b,A rocky world outside our solar system,[],false,La Silla Observatory,null
